Date,Day,EmpID, Sales 
18/11/2023,Saturday,1014, -   
19/11/2023,Sunday,1001,390
19/11/2023,Sunday,1002, -   
19/11/2023,Sunday,1003,200
19/11/2023,Sunday,1012, -   
19/11/2023,Sunday,1011, -   
19/11/2023,Sunday,1013,925
19/11/2023,Sunday,1014,420
20/11/2023,Monday,1001,600
20/11/2023,Monday,1003,490
20/11/2023,Monday,1012,640
20/11/2023,Monday,1013,520
20/11/2023,Monday,1014,565
21/11/2023,Tuesday,1001,100
21/11/2023,Tuesday,1003,620
21/11/2023,Tuesday,1012,730
21/11/2023,Tuesday,1013, -   
21/11/2023,Tuesday,1014,760
22/11/2023,Wednesday,1001,710
22/11/2023,Wednesday,1003,570
22/11/2023,Wednesday,1012,560
22/11/2023,Wednesday,1013,530
22/11/2023,Wednesday,1014,560
23/11/2023,Thursday,1001,290
23/11/2023,Thursday,1003,240
23/11/2023,Thursday,1012,530
23/11/2023,Thursday,1013,420
23/11/2023,Thursday,1014,250
24/11/2023,Friday,1001,270
24/11/2023,Friday,1003, -   
24/11/2023,Friday,1012,240
24/11/2023,Friday,1013,370
24/11/2023,Friday,1014,270
25/11/2023,Saturday,1001,240
25/11/2023,Saturday,1003,215
25/11/2023,Saturday,1012,350
25/11/2023,Saturday,1013,470
25/11/2023,Saturday,1014,315
26/11/2023,Sunday,1001,440
26/11/2023,Sunday,1003,335
26/11/2023,Sunday,1012,885
26/11/2023,Sunday,1013,705
26/11/2023,Sunday,1014,665
27/11/2023,Monday,1001,"1,115.00"
27/11/2023,Monday,1003,770
27/11/2023,Monday,1012,965
27/11/2023,Monday,1013,"1,060.00"
27/11/2023,Monday,1014,"1,070.00"
28/11/2023,Tuesday,1001,220
28/11/2023,Tuesday,1003,340
28/11/2023,Tuesday,1012,700
28/11/2023,Tuesday,1013,470
28/11/2023,Tuesday,1014,540
28/11/2023,Tuesday,1015,460
29/11/2023,Wednesday,1001,475
29/11/2023,Wednesday,1003,470
29/11/2023,Wednesday,1012,370
29/11/2023,Wednesday,1013,550
29/11/2023,Wednesday,1014,200
29/11/2023,Wednesday,1015,420
30/11/2023,Thursday,1001,270
30/11/2023,Thursday,1003,360
30/11/2023,Thursday,1012,440
30/11/2023,Thursday,1013,510
30/11/2023,Thursday,1014,470
30/11/2023,Thursday,1015,340
01/12/2023,Friday,1001,525
01/12/2023,Friday,1003,430
01/12/2023,Friday,1015,865
01/12/2023,Friday,1013,780
01/12/2023,Friday,1014,520
03/12/2023,Sunday,1001,200
03/12/2023,Sunday,1002, -   
03/12/2023,Sunday,1003,50
04/12/2023,Monday,1001,465
04/12/2023,Monday,1002,360
04/12/2023,Monday,1003,380
05/12/2023,Tuesday,1001,165
05/12/2023,Tuesday,1002,230
05/12/2023,Tuesday,1003, -   
05/12/2023,Tuesday,1006,200
06/12/2023,Wednesday,1001,485
06/12/2023,Wednesday,1003,795
06/12/2023,Wednesday,1006,520
06/12/2023,Wednesday,1002,400
06/12/2023,Wednesday,1010,350
07/12/2023,Thursday,1001,530
07/12/2023,Thursday,1002,405
07/12/2023,Thursday,1003,490
07/12/2023,Thursday,1006,370
07/12/2023,Thursday,1010,490
07/12/2023,Thursday,1009,520
07/12/2023,Thursday,1011,360
07/12/2023,Thursday,1012,615
08/12/2023,Friday,1001,300
08/12/2023,Friday,1002,200
08/12/2023,Friday,1003, -   
08/12/2023,Friday,1012,545
08/12/2023,Friday,1010,365
08/12/2023,Friday,1009,360
08/12/2023,Friday,1011,420
09/12/2023,Saturday,1001,200
09/12/2023,Saturday,1002, -   
09/12/2023,Saturday,1003,250
09/12/2023,Saturday,1012,430
09/12/2023,Saturday,1011,390
09/12/2023,Saturday,1009,300
09/12/2023,Saturday,1010,250
09/12/2023,Saturday,1013,300
10/12/2023,Sunday,1001,330
10/12/2023,Sunday,1002, -   
10/12/2023,Sunday,1003,335
10/12/2023,Sunday,1012,330
10/12/2023,Sunday,1011,190
10/12/2023,Sunday,1009,330
10/12/2023,Sunday,1010,235
10/12/2023,Sunday,1013,245
11/12/2023,Monday,1001,250
11/12/2023,Monday,1002,200
11/12/2023,Monday,1003,190
11/12/2023,Monday,1012,340
11/12/2023,Monday,1011,300
11/12/2023,Monday,1013, -   
11/12/2023,Monday,1014,250
12/12/2023,Tuesday,1001, -   
12/12/2023,Tuesday,1003,290
12/12/2023,Tuesday,1012, -   
12/12/2023,Tuesday,1013,360
12/12/2023,Tuesday,1014,445
12/12/2023,Tuesday,1015,635
13/12/2023,Wednesday,1001,320
13/12/2023,Wednesday,1003,440
13/12/2023,Wednesday,1015,340
13/12/2023,Wednesday,1013,370
13/12/2023,Wednesday,1014,340
14/12/2023,Thursday,1001,400
14/12/2023,Thursday,1003,305
14/12/2023,Thursday,1015,510
14/12/2023,Thursday,1013,530
14/12/2023,Thursday,1014,625
15/12/2023,Friday,1001,340
15/12/2023,Friday,1003, -   
15/12/2023,Friday,1015,285
15/12/2023,Friday,1013,290
15/12/2023,Friday,1014,170
16/12/2023,Saturday,1001,410
16/12/2023,Saturday,1003,205
16/12/2023,Saturday,1015,305
16/12/2023,Saturday,1013,290
16/12/2023,Saturday,1014,300
17/12/2023,Sunday,1001,285
17/12/2023,Sunday,1003,120
17/12/2023,Sunday,1015,560
17/12/2023,Sunday,1013,610
17/12/2023,Sunday,1014,150
18/12/2023,Monday,1001,440
18/12/2023,Monday,1003,290
18/12/2023,Monday,1015,495
18/12/2023,Monday,1013,385
18/12/2023,Monday,1014,255
19/12/2023,Tuesday,1001, -   
19/12/2023,Tuesday,1003,85
19/12/2023,Tuesday,1015,340
19/12/2023,Tuesday,1013,340
19/12/2023,Tuesday,1014,315
20/12/2023,Wednesday,1001,185
20/12/2023,Wednesday,1003,375
20/12/2023,Wednesday,1015,435
20/12/2023,Wednesday,1013,420
20/12/2023,Wednesday,1014,345
21/12/2023,Thursday,1001,570
21/12/2023,Thursday,1003,595
21/12/2023,Thursday,1015,610
21/12/2023,Thursday,1013,535
21/12/2023,Thursday,1014,230
22/12/2023,Friday,1001,545
22/12/2023,Friday,1003, -   
22/12/2023,Friday,1015,725
22/12/2023,Friday,1013,745
22/12/2023,Friday,1014,620
23/12/2023,Saturday,1001,375
23/12/2023,Saturday,1003,250
23/12/2023,Saturday,1015,545
23/12/2023,Saturday,1013,405
23/12/2023,Saturday,1014,455
24/12/2023,Sunday,1001,555
24/12/2023,Sunday,1003,325
24/12/2023,Sunday,1015,925
24/12/2023,Sunday,1013,830
24/12/2023,Sunday,1014, -   
25/12/2023,Monday,1001,915
25/12/2023,Monday,1003,830
25/12/2023,Monday,1015,835
25/12/2023,Monday,1013,960
25/12/2023,Monday,1014, -   
26/12/2023,Tuesday,1001,610
26/12/2023,Tuesday,1003,510
26/12/2023,Tuesday,1015,860
26/12/2023,Tuesday,1013,865
26/12/2023,Tuesday,1014, -   
27/12/2023,Wednesday,1001,840
27/12/2023,Wednesday,1003,480
27/12/2023,Wednesday,1015,750
27/12/2023,Wednesday,1013,"1,005.00"
27/12/2023,Wednesday,1014,840
27/12/2023,Wednesday,1001,970
28/12/2023,Thursday,1003,630
28/12/2023,Thursday,1015,965
28/12/2023,Thursday,1013,850
28/12/2023,Thursday,1014,900
29/12/2023,Friday,1001,600
29/12/2023,Friday,1003,315
29/12/2023,Friday,1015,525
29/12/2023,Friday,1013,695
29/12/2023,Friday,1014,705
30/12/2023,Saturday,1001,285
30/12/2023,Saturday,1003,440
30/12/2023,Saturday,1015,315
30/12/2023,Saturday,1013,295
30/12/2023,Saturday,1014,445
31/12/2023,Sunday,1001,925
31/12/2023,Sunday,1003,535
31/12/2023,Sunday,1015,725
31/12/2023,Sunday,1013,765
31/12/2023,Sunday,1014,685
05/01/2025,Sunday,1001,875
05/01/2025,Sunday,1002, -   
05/01/2025,Sunday,1003,790
05/01/2025,Sunday,1006,945
06/01/2025,Monday,1001,425
06/01/2025,Monday,1002,650
06/01/2025,Monday,1003,830
06/01/2025,Monday,1006, -   
06/01/2025,Monday,1007,730
07/01/2025,Tuesday,1001,415
07/01/2025,Tuesday,1003,500
07/01/2025,Tuesday,1006, -   
07/01/2025,Tuesday,1002,625
07/01/2025,Tuesday,1010,460
07/01/2025,Tuesday,1009,465
08/01/2025,Wednesday,1001,640
08/01/2025,Wednesday,1002,380
08/01/2025,Wednesday,1003,700
08/01/2025,Wednesday,1006,150
08/01/2025,Wednesday,1010,525
08/01/2025,Wednesday,1009,630
08/01/2025,Wednesday,1011,790
08/01/2025,Wednesday,1012,695
09/01/2025,Thursday,1001,160
09/01/2025,Thursday,1002,115
09/01/2025,Thursday,1003, -   
09/01/2025,Thursday,1012,420
09/01/2025,Thursday,1011,250
09/01/2025,Thursday,1009,330
09/01/2025,Thursday,1010,315
09/01/2025,Thursday,1013,215
10/01/2025,Friday,1001,305
10/01/2025,Friday,1002,345
10/01/2025,Friday,1003,345
10/01/2025,Friday,1012,540
10/01/2025,Friday,1011,525
10/01/2025,Friday,1009,375
10/01/2025,Friday,1010,345
10/01/2025,Friday,1013,540
11/01/2025,Saturday,1001,450
11/01/2025,Saturday,1002,640
11/01/2025,Saturday,1003,320
11/01/2025,Saturday,1012,240
11/01/2025,Saturday,1011,280
11/01/2025,Saturday,1009,320
11/01/2025,Saturday,1013,420
12/01/2025,Sunday,1001,620
12/01/2025,Sunday,1003, -   
12/01/2025,Sunday,1012,655
12/01/2025,Sunday,1013,475
12/01/2025,Sunday,1014,670
12/01/2025,Sunday,1015,445
04/02/2025,Tuesday,1001,760
04/02/2025,Tuesday,1002,610
04/02/2025,Tuesday,1003,695
05/02/2025,Wednesday,1001,250
05/02/2025,Wednesday,1002,240
05/02/2025,Wednesday,1003,270
05/02/2025,Wednesday,1006,230
06/02/2025,Thursday,1001,535
06/02/2025,Thursday,1002,700
06/02/2025,Thursday,1003,600
06/02/2025,Thursday,1006,590
07/02/2025,Friday,1001,765
07/02/2025,Friday,1003,930
07/02/2025,Friday,1006,680
07/02/2025,Friday,1002,815
07/02/2025,Friday,1010,555
07/02/2025,Friday,1009,645
08/02/2025,Saturday,1001,270
08/02/2025,Saturday,1002,420
08/02/2025,Saturday,1003,325
08/02/2025,Saturday,1012,195
08/02/2025,Saturday,1010,530
08/02/2025,Saturday,1009,380
08/02/2025,Saturday,1011,445
09/02/2025,Sunday,1001,300
09/02/2025,Sunday,1002,455
09/02/2025,Sunday,1003,405
09/02/2025,Sunday,1012,465
09/02/2025,Sunday,1011,440
09/02/2025,Sunday,1009,480
09/02/2025,Sunday,1010,485
09/02/2025,Sunday,1013,570
10/02/2025,Monday,1001,525
10/02/2025,Monday,1002,430
10/02/2025,Monday,1003,340
10/02/2025,Monday,1012,550
10/02/2025,Monday,1011,645
10/02/2025,Monday,1009,500
10/02/2025,Monday,1010,595
10/02/2025,Monday,1013,555
11/02/2025,Tuesday,1001,200
11/02/2025,Tuesday,1002, -   
11/02/2025,Tuesday,1003,140
11/02/2025,Tuesday,1012,420
11/02/2025,Tuesday,1011,300
11/02/2025,Tuesday,1013,490
11/02/2025,Tuesday,1001,315
12/02/2025,Wednesday,1001,360
12/02/2025,Wednesday,1003,140
12/02/2025,Wednesday,1012,590
12/02/2025,Wednesday,1013,690
12/02/2025,Wednesday,1014, -   
12/02/2025,Wednesday,1015,420
04/03/2025,Tuesday,1001,765
04/03/2025,Tuesday,1002,380
04/03/2025,Tuesday,1003,430
05/03/2025,Wednesday,1001,485
05/03/2025,Wednesday,1002,540
05/03/2025,Wednesday,1003,470
05/03/2025,Wednesday,1006,635
06/03/2025,Thursday,1001,"1,100.00"
06/03/2025,Thursday,1003,50
06/03/2025,Thursday,1006, -   
06/03/2025,Thursday,1002,780
06/03/2025,Thursday,1009,525
06/03/2025,Thursday,1010,590
07/03/2025,Friday,1001,850
07/03/2025,Friday,1002,635
07/03/2025,Friday,1003,685
07/03/2025,Friday,1006,670
07/03/2025,Friday,1010,625
07/03/2025,Friday,1009,470
08/03/2025,Saturday,1001,550
08/03/2025,Saturday,1002,150
08/03/2025,Saturday,1003,400
08/03/2025,Saturday,1012,370
08/03/2025,Saturday,1010,510
08/03/2025,Saturday,1009,635
08/03/2025,Saturday,1011,500
09/03/2025,Sunday,1001,340
09/03/2025,Sunday,1002,275
09/03/2025,Sunday,1003,320
09/03/2025,Sunday,1012,660
09/03/2025,Sunday,1011,540
09/03/2025,Sunday,1009,450
09/03/2025,Sunday,1010,500
09/03/2025,Sunday,1013,635
10/03/2025,Monday,1001, -   
10/03/2025,Monday,1002,385
10/03/2025,Monday,1003,265
10/03/2025,Monday,1012,475
10/03/2025,Monday,1011,595
10/03/2025,Monday,1009,555
10/03/2025,Monday,1010,435
10/03/2025,Monday,1013,555
11/03/2025,Tuesday,1002,480
11/03/2025,Tuesday,1003, -   
11/03/2025,Tuesday,1012,570
11/03/2025,Tuesday,1011,720
11/03/2025,Tuesday,1013,720
12/03/2025,Wednesday,1001,360
12/03/2025,Wednesday,1003,350
12/03/2025,Wednesday,1012,385
12/03/2025,Wednesday,1013,535
12/03/2025,Wednesday,1014,360
12/03/2025,Wednesday,1015,290
13/03/2025,Thursday,1001,80
13/03/2025,Thursday,1002,230
13/03/2025,Thursday,1003,230
14/03/2025,Friday,1001,435
14/03/2025,Friday,1002,315
14/03/2025,Friday,1003,230
14/03/2025,Friday,1004,200
15/03/2025,Saturday,1001,415
15/03/2025,Saturday,1002,415
15/03/2025,Saturday,1003,250
16/03/2025,Sunday,1001,425
16/03/2025,Sunday,1002,385
16/03/2025,Sunday,1003,250
17/03/2025,Monday,1001,440
17/03/2025,Monday,1002,350
17/03/2025,Monday,1003,280
18/03/2025,Tuesday,1001,435
18/03/2025,Tuesday,1002,320
18/03/2025,Tuesday,1003,365
19/03/2025,Wednesday,1001,510
19/03/2025,Wednesday,1002,410
19/03/2025,Wednesday,1003,390
20/03/2025,Thursday,1001,495
20/03/2025,Thursday,1002,300
20/03/2025,Thursday,1003,150
21/03/2025,Friday,1001,325
21/03/2025,Friday,1002,350
21/03/2025,Friday,1003,250
22/03/2025,Saturday,1001,365
22/03/2025,Saturday,1002,255
22/03/2025,Saturday,1003,50
23/03/2025,Sunday,1001,200
23/03/2025,Sunday,1002,300
23/03/2025,Sunday,1003,175
24/03/2025,Monday,1001,645
24/03/2025,Monday,1002, -   
24/03/2025,Monday,1003,565
25/03/2025,Tuesday,1001,440
25/03/2025,Tuesday,1002,350
25/03/2025,Tuesday,1003,520
26/03/2025,Wednesday,1001,795
26/03/2025,Wednesday,1002,550
26/03/2025,Wednesday,1003,725
27/03/2025,Thursday,1001,915
27/03/2025,Thursday,1002,630
27/03/2025,Thursday,1003,790
28/03/2025,Friday,1001,"1,105.00"
28/03/2025,Friday,1002,900
28/03/2025,Friday,1003,825
29/03/2025,Saturday,1001,"1,130.00"
29/03/2025,Saturday,1002,970
04/04/2025,Friday,1001,840
04/04/2025,Friday,1003,785
05/04/2025,Saturday,1001,560
05/04/2025,Saturday,1002,625
05/04/2025,Saturday,1003,690
05/04/2025,Saturday,1006,575
06/04/2025,Sunday,1001,770
06/04/2025,Sunday,1003,265
06/04/2025,Sunday,1006, -   
06/04/2025,Sunday,1002,575
06/04/2025,Sunday,1010,495
07/04/2025,Monday,1001,480
07/04/2025,Monday,1002,410
07/04/2025,Monday,1003,340
07/04/2025,Monday,1006,365
07/04/2025,Monday,1010,215
07/04/2025,Monday,1009, -   
08/04/2025,Tuesday,1001,760
08/04/2025,Tuesday,1002,495
08/04/2025,Tuesday,1003, -   
08/04/2025,Tuesday,1012,535
08/04/2025,Tuesday,1010, -   
08/04/2025,Tuesday,1009,580
08/04/2025,Tuesday,1011,905
09/04/2025,Wednesday,1001,285
09/04/2025,Wednesday,1002,360
09/04/2025,Wednesday,1003,380
09/04/2025,Wednesday,1012,665
09/04/2025,Wednesday,1011,390
09/04/2025,Wednesday,1009,460
09/04/2025,Wednesday,1010,425
09/04/2025,Wednesday,1013,420
10/04/2025,Thursday,1001,380
10/04/2025,Thursday,1002,435
10/04/2025,Thursday,1003,385
10/04/2025,Thursday,1012,525
10/04/2025,Thursday,1011,475
10/04/2025,Thursday,1009,565
10/04/2025,Thursday,1010,380
10/04/2025,Thursday,1013,435
11/04/2025,Friday,1001,150
11/04/2025,Friday,1002,130
11/04/2025,Friday,1003,200
11/04/2025,Friday,1012,140
11/04/2025,Friday,1011,200
11/04/2025,Friday,1013,120
12/04/2025,Saturday,1001,670
12/04/2025,Saturday,1003,585
12/04/2025,Saturday,1012,410
12/04/2025,Saturday,1013,475
12/04/2025,Saturday,1014,400
12/04/2025,Saturday,1015,435
13/04/2025,Sunday,1001,510
13/04/2025,Sunday,1005,315
13/04/2025,Sunday,1003,250
14/04/2025,Monday,1001,290
14/04/2025,Monday,1002,200
14/04/2025,Monday,1005,300
15/04/2025,Tuesday,1001,120
15/04/2025,Tuesday,1002,500
15/04/2025,Tuesday,1003,300
15/04/2025,Tuesday,1005,520
16/04/2025,Wednesday,1001,329
16/04/2025,Wednesday,1002,375
16/04/2025,Wednesday,1003,200
16/04/2025,Wednesday,1005,300
17/04/2025,Thursday,1001,465
17/04/2025,Thursday,1002,575
17/04/2025,Thursday,1003,565
17/04/2025,Thursday,1005,660
18/04/2025,Friday,1001,225
18/04/2025,Friday,1002,230
18/04/2025,Friday,1003,315
18/04/2025,Friday,1005,215
19/04/2025,Saturday,1001,315
19/04/2025,Saturday,1002,365
19/04/2025,Saturday,1003,460
19/04/2025,Saturday,1005,200
20/04/2025,Sunday,1001,100
20/04/2025,Sunday,1002,350
20/04/2025,Sunday,1003,300
20/04/2025,Sunday,1006,400
21/04/2025,Monday,1001,240
21/04/2025,Monday,1002,175
21/04/2025,Monday,1003, -   
21/04/2025,Monday,1006,460
22/04/2025,Tuesday,1001,255
22/04/2025,Tuesday,1002, -   
22/04/2025,Tuesday,1003,390
22/04/2025,Tuesday,1006,350
23/04/2025,Wednesday,1001,290
23/04/2025,Wednesday,1002,200
23/04/2025,Wednesday,1003,200
23/04/2025,Wednesday,1006, -   
24/04/2025,Thursday,1001,330
24/04/2025,Thursday,1002,330
24/04/2025,Thursday,1003,270
24/04/2025,Thursday,1006,425
25/04/2025,Friday,1001,610
25/04/2025,Friday,1002,300
25/04/2025,Friday,1003,400
25/04/2025,Friday,1006,450
26/04/2025,Saturday,1001,315
26/04/2025,Saturday,1002,275
26/04/2025,Saturday,1003,175
26/04/2025,Saturday,1006,260
27/04/2025,Sunday,1001,845
27/04/2025,Sunday,1002,655
27/04/2025,Sunday,1003,845
27/04/2025,Sunday,1006,935
28/04/2025,Monday,1001,800
28/04/2025,Monday,1002,590
28/04/2025,Monday,1003, -   
28/04/2025,Monday,1006,815
29/04/2025,Tuesday,1001,435
29/04/2025,Tuesday,1002,550
29/04/2025,Tuesday,1003,405
29/04/2025,Tuesday,1006,740
30/04/2025,Wednesday,1001,650
30/04/2025,Wednesday,1002,755
30/04/2025,Wednesday,1003,775
30/04/2025,Wednesday,1006,125
04/05/2025,Sunday,1001,810
04/05/2025,Sunday,1002,460
04/05/2025,Sunday,1003,570
05/05/2025,Monday,1001,815
05/05/2025,Monday,1002,705
05/05/2025,Monday,1003, -   
05/05/2025,Monday,1006,815
06/05/2025,Tuesday,1001,920
06/05/2025,Tuesday,1003,740
06/05/2025,Tuesday,1006, -   
06/05/2025,Tuesday,1002,810
06/05/2025,Tuesday,1010,240
07/05/2025,Wednesday,1001,525
07/05/2025,Wednesday,1002,495
07/05/2025,Wednesday,1003,465
07/05/2025,Wednesday,1006,515
07/05/2025,Wednesday,1010,305
07/05/2025,Wednesday,1009,480
08/05/2025,Thursday,1001,910
08/05/2025,Thursday,1002,610
08/05/2025,Thursday,1003,630
08/05/2025,Thursday,1012,670
08/05/2025,Thursday,1010,340
08/05/2025,Thursday,1009,595
08/05/2025,Thursday,1011,525
09/05/2025,Friday,1001, -   
09/05/2025,Friday,1002,345
09/05/2025,Friday,1003,555
09/05/2025,Friday,1012,585
09/05/2025,Friday,1011,585
09/05/2025,Friday,1009,665
09/05/2025,Friday,1010,575
09/05/2025,Friday,1013,670
10/05/2025,Saturday,1001,305
10/05/2025,Saturday,1002, -   
10/05/2025,Saturday,1003,335
10/05/2025,Saturday,1012,425
10/05/2025,Saturday,1011,405
10/05/2025,Saturday,1009,405
10/05/2025,Saturday,1010,335
10/05/2025,Saturday,1013,465
11/05/2025,Sunday,1001,490
11/05/2025,Sunday,1002,380
11/05/2025,Sunday,1003,230
11/05/2025,Sunday,1012,540
11/05/2025,Sunday,1011,410
11/05/2025,Sunday,1013,440
12/05/2025,Monday,1001, -   
12/05/2025,Monday,1003,360
12/05/2025,Monday,1012,540
12/05/2025,Monday,1013,590
12/05/2025,Monday,1014,590
12/05/2025,Monday,1015,520
13/05/2025,Tuesday,1001,390
13/05/2025,Tuesday,1002,410
13/05/2025,Tuesday,1003,395
13/05/2025,Tuesday,1006,355
13/05/2025,Tuesday,1001,770
14/05/2025,Wednesday,1002,550
14/05/2025,Wednesday,1003,500
14/05/2025,Wednesday,1006, -   
14/05/2025,Wednesday,1001,275
15/05/2025,Thursday,1002,410
15/05/2025,Thursday,1003,280
15/05/2025,Thursday,1006,465
15/05/2025,Thursday,1001,575
16/05/2025,Friday,1002,470
16/05/2025,Friday,1003,400
16/05/2025,Friday,1006,685
16/05/2025,Friday,1001,440
17/05/2025,Saturday,1002,330
17/05/2025,Saturday,1003,330
17/05/2025,Saturday,1006,550
18/05/2025,Sunday,1001,490
18/05/2025,Sunday,1002, -   
18/05/2025,Sunday,1003,515
18/05/2025,Sunday,1006,505
19/05/2025,Monday,1001,290
19/05/2025,Monday,1002,490
19/05/2025,Monday,1003, -   
19/05/2025,Monday,1006,275
19/05/2025,Monday,1007,150
20/05/2025,Tuesday,1001,210
20/05/2025,Tuesday,1002,290
20/05/2025,Tuesday,1003,100
20/05/2025,Tuesday,1006,255
20/05/2025,Tuesday,1007,270
21/05/2025,Wednesday,1001,540
21/05/2025,Wednesday,1002,545
21/05/2025,Wednesday,1003,380
21/05/2025,Wednesday,1006, -   
21/05/2025,Wednesday,1007,495
22/05/2025,Thursday,1001,260
22/05/2025,Thursday,1002,300
22/05/2025,Thursday,1003,325
22/05/2025,Thursday,1006,235
22/05/2025,Thursday,1007,285
23/05/2025,Friday,1001,400
23/05/2025,Friday,1002,475
23/05/2025,Friday,1003,350
23/05/2025,Friday,1006,615
23/05/2025,Friday,1007,570
24/05/2025,Saturday,1001, -   
24/05/2025,Saturday,1002,505
24/05/2025,Saturday,1003,150
24/05/2025,Saturday,1006,405
24/05/2025,Saturday,1007,395
25/05/2025,Sunday,1001,395
25/05/2025,Sunday,1002, -   
25/05/2025,Sunday,1003,405
25/05/2025,Sunday,1006,355
25/05/2025,Sunday,1007,425
26/05/2025,Monday,1001,590
26/05/2025,Monday,1002,780
26/05/2025,Monday,1003,730
26/05/2025,Monday,1006,710
26/05/2025,Monday,1007,630
27/05/2025,Tuesday,1001,495
27/05/2025,Tuesday,1002,380
27/05/2025,Tuesday,1003,470
27/05/2025,Tuesday,1006,690
27/05/2025,Tuesday,1007,740
28/05/2025,Wednesday,1001,635
28/05/2025,Wednesday,1002,675
28/05/2025,Wednesday,1003,730
28/05/2025,Wednesday,1006,645
28/05/2025,Wednesday,1007,920
29/05/2025,Thursday,1008,100
29/05/2025,Thursday,1001,975
29/05/2025,Thursday,1002,625
29/05/2025,Thursday,1003,765
29/05/2025,Thursday,1006,340
29/05/2025,Thursday,1007,690
30/05/2025,Friday,1001,550
30/05/2025,Friday,1002,405
30/05/2025,Friday,1003,460
30/05/2025,Friday,1006,415
30/05/2025,Friday,1007,435
31/05/2025,Saturday,1001,415
31/05/2025,Saturday,1002,350
31/05/2025,Saturday,1003,350
31/05/2025,Saturday,1006,385
31/05/2025,Saturday,1007,495
04/06/2025,Wednesday,1001,589
04/06/2025,Wednesday,1002,255
04/06/2025,Wednesday,1003,250
05/06/2025,Thursday,1001,380
05/06/2025,Thursday,1002, -   
05/06/2025,Thursday,1003,390
05/06/2025,Thursday,1006,440
07/06/2025,Saturday,1001,450
07/06/2025,Saturday,1002, -   
07/06/2025,Saturday,1003,475
07/06/2025,Saturday,1006,560
07/06/2025,Saturday,1010,380
07/06/2025,Saturday,1009,290
08/06/2025,Sunday,1001,470
08/06/2025,Sunday,1002,120
08/06/2025,Sunday,1003,455
08/06/2025,Sunday,1012,530
08/06/2025,Sunday,1010,510
08/06/2025,Sunday,1009,405
08/06/2025,Sunday,1011,555
09/06/2025,Monday,1001,555
09/06/2025,Monday,1002,475
09/06/2025,Monday,1003,520
09/06/2025,Monday,1012,380
09/06/2025,Monday,1011,640
09/06/2025,Monday,1009,530
09/06/2025,Monday,1010,440
09/06/2025,Monday,1013,430
10/06/2025,Tuesday,1001,290
10/06/2025,Tuesday,1002,410
10/06/2025,Tuesday,1003,335
10/06/2025,Tuesday,1012,465
10/06/2025,Tuesday,1011,190
10/06/2025,Tuesday,1009,285
10/06/2025,Tuesday,1010,285
10/06/2025,Tuesday,1013,355
11/06/2025,Wednesday,1001,450
11/06/2025,Wednesday,1002,280
11/06/2025,Wednesday,1003,250
11/06/2025,Wednesday,1012,520
11/06/2025,Wednesday,1011,370
11/06/2025,Wednesday,1013,370
11/06/2025,Wednesday,1014,340
12/06/2025,Thursday,1001,695
12/06/2025,Thursday,1003,535
12/06/2025,Thursday,1012,910
12/06/2025,Thursday,1013,740
12/06/2025,Thursday,1014,675
12/06/2025,Thursday,1015,745
13/06/2025,Friday,1001,595
13/06/2025,Friday,1003,550
13/06/2025,Friday,1006,440
13/06/2025,Friday,1002,425
13/06/2025,Friday,1010,225
13/06/2025,Friday,1009,140
14/06/2025,Saturday,1001,315
14/06/2025,Saturday,1003,410
14/06/2025,Saturday,1006,365
14/06/2025,Saturday,1002,420
14/06/2025,Saturday,1010,430
14/06/2025,Saturday,1009,140
15/06/2025,Sunday,1001,830
15/06/2025,Sunday,1003, -   
15/06/2025,Sunday,1006,740
15/06/2025,Sunday,1002,660
15/06/2025,Sunday,1010,465
15/06/2025,Sunday,1009,510
16/06/2025,Monday,1001,265
16/06/2025,Monday,1003, -   
16/06/2025,Monday,1006,350
16/06/2025,Monday,1002, -   
16/06/2025,Monday,1010,260
16/06/2025,Monday,1009,120
17/06/2025,Tuesday,1001,250
17/06/2025,Tuesday,1003, -   
17/06/2025,Tuesday,1006,220
17/06/2025,Tuesday,1002,90
17/06/2025,Tuesday,1010,370
17/06/2025,Tuesday,1009,335
18/06/2025,Wednesday,1001,330
18/06/2025,Wednesday,1003,220
18/06/2025,Wednesday,1006, -   
18/06/2025,Wednesday,1002,130
18/06/2025,Wednesday,1010,230
18/06/2025,Wednesday,1009,200
19/06/2025,Thursday,1001,355
19/06/2025,Thursday,1003,350
19/06/2025,Thursday,1006,615
19/06/2025,Thursday,1002,470
19/06/2025,Thursday,1010, -   
19/06/2025,Thursday,1009,300
20/06/2025,Friday,1001,100
20/06/2025,Friday,1003,200
20/06/2025,Friday,1006,255
20/06/2025,Friday,1002,380
20/06/2025,Friday,1010,120
20/06/2025,Friday,1009,255
21/06/2025,Saturday,1001, -   
21/06/2025,Saturday,1003,200
21/06/2025,Saturday,1006,250
21/06/2025,Saturday,1002,140
21/06/2025,Saturday,1010,115
21/06/2025,Saturday,1009,100
22/06/2025,Sunday,1001,230
22/06/2025,Sunday,1003,300
22/06/2025,Sunday,1006,250
22/06/2025,Sunday,1002, -   
22/06/2025,Sunday,1010,100
22/06/2025,Sunday,1009,140
23/06/2025,Monday,1001,325
23/06/2025,Monday,1003, -   
23/06/2025,Monday,1006,300
23/06/2025,Monday,1002,455
23/06/2025,Monday,1010,340
23/06/2025,Monday,1009,465
24/06/2025,Tuesday,1001,505
